推荐日,推荐排名,推荐度,代码,名称,推荐日收盘,T+1涨跌%,T+2累计%,T+3累计%,T+4累计%,T+5累计%,5日最高涨幅%,5日最低涨幅%,5日结果,T+1开盘买入,买入价,交易结果,持有交易日,卖出价,净收益%,第一止盈%,第二止盈%,软止损%,硬止损%,首止盈卖出仓位%,首次止盈日,最终清仓日,最高浮盈%,最大浮亏%,交易备注,原T+5收盘%
2025-08-13,5,36.8,002251,步步高,4.86,-2.26,-1.23,-1.03,-1.23,-0.41,-0.21,-3.29,完整5日,是,4.8,T+5收盘退出,5,4.84,0.63,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.04,-2.08,5日内未触发关键退出信号,-0.41
2025-08-14,1,31.5,003037,三和管桩,9.04,-1.66,-0.55,-0.44,0.0,3.32,5.09,-2.88,完整5日,是,8.94,强势止盈/清仓,5,9.48,4.3,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,6.26,-1.79,2025-08-21达到第一止盈：卖出50%；达到第二止盈,3.32
2025-08-14,2,30.9,600551,时代出版,9.19,0.54,2.07,1.31,0.65,1.96,4.24,-1.31,完整5日,是,9.11,首止盈后T+5退出,5,9.37,2.73,3.0,6.0,-3.0,-6.0,50.0,T+3,T+5,5.16,-0.44,2025-08-19达到第一止盈：卖出50%,1.96
2025-08-15,1,43.0,605500,森林包装,9.96,1.1,1.1,2.81,4.42,2.51,5.02,-0.5,完整5日,是,9.92,首止盈后T+5退出,5,10.21,2.76,3.0,6.0,-3.0,-6.0,50.0,T+3,T+5,5.44,-0.1,2025-08-18盘中达到第一止盈，但T+1不可卖；2025-08-20达到第一止盈：卖出50%,2.51
2025-08-15,2,41.2,601908,京运通,3.72,2.96,2.42,3.76,3.23,3.76,5.38,0.0,完整5日,是,3.72,首止盈后T+5退出,5,3.86,3.18,3.0,6.0,-3.0,-6.0,50.0,T+2,T+5,5.38,0.0,2025-08-18盘中达到第一止盈，但T+1不可卖；2025-08-19达到第一止盈：卖出50%,3.76
2025-08-18,1,53.7,600281,华阳新材,6.88,3.92,4.65,2.33,2.62,3.78,8.87,-0.73,完整5日,是,6.87,移动止盈退出,2,7.2,3.7,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,9.02,-0.58,2025-08-19盘中达到第一止盈，但T+1不可卖；2025-08-20达到第一止盈：卖出50%；2025-08-20从峰值回撤约3.5%后退出,3.78
2025-08-18,2,44.0,600939,重庆建工,3.71,-0.81,-1.62,-1.35,-1.89,-0.81,0.27,-2.7,完整5日,是,3.68,T+5收盘退出,5,3.68,-0.2,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.09,-1.9,5日内未触发关键退出信号,-0.81
2025-08-18,3,30.7,603128,华贸物流,6.31,0.0,0.63,1.11,1.58,1.11,1.74,-0.95,完整5日,是,6.32,T+5收盘退出,5,6.38,0.75,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.58,-1.11,5日内未触发关键退出信号,1.11
2025-08-18,4,23.4,601218,吉鑫科技,4.31,1.86,3.94,3.71,2.55,2.78,4.41,0.0,完整5日,是,4.32,首止盈后T+5退出,5,4.43,2.57,3.0,6.0,-3.0,-6.0,50.0,T+2,T+5,4.17,-0.23,2025-08-20达到第一止盈：卖出50%,2.78
2025-08-19,1,61.2,002693,双成药业,8.35,-0.84,-0.6,-1.8,-2.04,-2.99,1.2,-3.23,完整5日,是,8.29,T+5收盘退出,5,8.1,-2.49,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.93,-2.53,5日内未触发关键退出信号,-2.99
2025-08-19,2,57.0,603839,安正时尚,7.74,0.0,3.1,1.03,0.39,1.55,4.65,-0.78,完整5日,是,7.75,移动止盈退出,3,7.82,1.75,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,4.52,-0.9,2025-08-21达到第一止盈：卖出50%；2025-08-22从峰值回撤约2.2%后退出,1.55
2025-08-19,3,55.2,603335,迪生力,5.44,0.92,0.0,-1.29,-1.84,0.18,1.47,-2.57,完整5日,是,5.41,T+5收盘退出,5,5.45,0.54,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.03,-2.03,5日内未触发关键退出信号,0.18
2025-08-19,4,41.5,600396,华电辽能,3.43,0.58,4.08,2.62,1.75,1.17,4.96,-0.87,完整5日,是,3.44,移动止盈退出,3,3.52,2.46,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,4.65,-1.16,2025-08-21达到第一止盈：卖出50%；2025-08-22从峰值回撤约2.2%后退出,1.17
2025-08-19,5,37.1,001896,豫能控股,5.6,0.54,2.32,1.96,2.14,1.96,3.39,-0.71,完整5日,是,5.6,首止盈后T+5退出,5,5.71,2.28,3.0,6.0,-3.0,-6.0,50.0,T+3,T+5,3.39,-0.71,2025-08-22达到第一止盈：卖出50%,1.96
2025-08-20,1,67.1,002490,山东墨龙,6.21,5.15,1.77,0.16,0.32,-4.51,9.5,-4.67,完整5日,是,6.18,移动止盈退出,2,6.32,2.43,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,10.03,-0.81,2025-08-21盘中达到第一止盈，但T+1不可卖；2025-08-22达到第一止盈：卖出50%；2025-08-22从峰值回撤约3.5%后退出,-4.51
2025-08-20,2,46.9,002640,跨境通,5.51,9.98,7.62,12.34,8.35,8.71,17.6,0.36,完整5日,是,5.53,移动止盈退出,2,5.93,4.92,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,15.01,0.0,2025-08-21盘中达到第一止盈，但T+1不可卖；2025-08-22达到第一止盈：卖出50%；2025-08-22从峰值回撤约3.5%后退出,8.71
2025-08-20,3,44.7,002775,文科股份,4.71,6.58,1.7,-1.27,-1.7,-5.94,7.43,-6.37,完整5日,是,4.74,结构止损退出,5,4.43,-6.74,3.0,6.0,-3.0,-6.0,50.0,,T+5,6.75,-6.96,2025-08-21盘中达到第一止盈，但T+1不可卖；2025-08-26触发软止损预警；2025-08-27触发软止损预警；2025-08-27收盘确认结构破坏,-5.94
2025-08-20,4,41.1,603316,诚邦股份,8.73,4.47,6.87,8.02,3.55,-1.72,16.95,-1.72,完整5日,是,8.8,强势止盈/清仓,2,9.33,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,8.86,-0.68,2025-08-21盘中达到第一止盈，但T+1不可卖；2025-08-22达到第一止盈：卖出50%；达到第二止盈,-1.72
2025-08-20,5,39.5,603879,永悦科技,7.04,0.57,1.99,1.85,1.99,-1.56,2.98,-1.56,完整5日,是,7.04,T+5收盘退出,5,6.93,-1.76,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.98,-1.56,5日内未触发关键退出信号,-1.56
2025-08-21,1,56.7,600828,茂业商业,4.22,-1.42,-1.42,-1.18,-4.03,-3.32,-0.24,-5.69,完整5日,是,4.19,T+5收盘退出,5,4.08,-2.83,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.48,-5.01,2025-08-27触发软止损预警；2025-08-28触发软止损预警,-3.32
2025-08-21,2,51.5,603616,韩建河山,6.03,-4.31,-3.65,-2.82,-5.97,-5.97,-1.0,-9.12,完整5日,是,5.96,T+5收盘退出,5,5.67,-5.07,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.17,-8.05,2025-08-25触发软止损预警；2025-08-26触发软止损预警；2025-08-27触发软止损预警；2025-08-28触发软止损预警,-5.97
2025-08-21,3,48.0,601003,柳钢股份,6.0,-1.83,-0.17,0.5,-3.83,-3.5,2.5,-7.17,完整5日,是,6.01,T+5收盘退出,5,5.79,-3.86,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.33,-7.32,2025-08-27触发软止损预警；2025-08-28触发软止损预警,-3.5
2025-08-21,4,39.8,003037,三和管桩,9.34,-1.28,-1.28,-0.54,-4.5,-6.0,0.0,-8.99,完整5日,是,9.34,T+5收盘退出,5,8.78,-6.2,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-8.99,2025-08-27触发软止损预警；2025-08-28触发软止损预警,-6.0
2025-08-21,5,39.2,603333,福华尚纬,8.24,-1.09,0.36,-0.24,-3.16,-1.33,1.33,-4.13,完整5日,是,8.28,T+5收盘退出,5,8.13,-2.01,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.85,-4.59,2025-08-27触发软止损预警；2025-08-28触发软止损预警,-1.33
2025-08-22,1,37.1,002297,博云新材,9.0,1.44,4.67,1.67,7.67,6.11,9.67,-2.89,完整5日,是,8.99,强势止盈/清仓,2,9.53,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,6.23,-0.44,2025-08-26达到第一止盈：卖出50%；达到第二止盈,6.11
2025-08-25,1,64.6,000010,上证180指数,4.84,0.62,-2.27,-2.69,-8.47,0.62,2.07,-10.95,完整5日,是,4.86,结构止损退出,4,4.43,-9.05,3.0,6.0,-3.0,-6.0,50.0,,T+4,1.65,-11.32,2025-08-27触发软止损预警；2025-08-28触发软止损预警；2025-08-29触发软止损预警；2025-08-29收盘确认结构破坏,0.62
2025-08-25,2,64.4,000889,中嘉博创,4.04,-2.48,-7.43,-7.92,-9.41,-7.92,0.5,-11.14,完整5日,是,4.06,结构止损退出,2,3.74,-8.08,3.0,6.0,-3.0,-6.0,50.0,,T+2,0.0,-8.13,2025-08-27触发软止损预警；2025-08-27收盘确认结构破坏,-7.92
2025-08-25,3,61.3,600666,奥瑞德,4.18,0.48,-3.83,-4.78,-6.46,-6.7,2.87,-8.85,完整5日,是,4.2,T+5收盘退出,5,3.9,-7.34,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.38,-9.29,2025-08-27触发软止损预警；2025-08-28触发软止损预警；2025-08-29触发软止损预警；2025-09-01触发软止损预警,-6.7
2025-08-25,4,47.9,600117,西宁特钢,3.58,-0.84,-5.03,-4.19,-5.59,-4.75,0.0,-7.54,完整5日,是,3.57,T+5收盘退出,5,3.41,-4.68,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.28,-7.28,2025-08-27触发软止损预警；2025-08-28触发软止损预警；2025-08-29触发软止损预警；2025-09-01触发软止损预警,-4.75
2025-08-25,5,43.2,002201,九鼎新材,8.49,0.82,-3.77,0.71,-0.47,-0.47,3.65,-3.89,完整5日,是,8.5,移动止盈退出,4,8.45,1.01,3.0,6.0,-3.0,-6.0,50.0,T+4,T+4,3.53,-4.0,2025-08-27触发软止损预警；2025-08-28触发软止损预警；2025-08-29达到第一止盈：卖出50%；2025-08-29从峰值回撤约2.2%后退出,-0.47
2025-08-26,1,53.4,603335,迪生力,5.45,-6.42,-7.52,-9.72,-7.52,-6.97,0.0,-12.11,完整5日,是,5.43,结构止损退出,2,5.04,-7.38,3.0,6.0,-3.0,-6.0,50.0,,T+2,0.37,-11.79,2025-08-28触发软止损预警；2025-08-28收盘确认结构破坏,-6.97
2025-08-26,2,50.1,002564,天沃科技,8.08,-2.97,3.34,13.74,11.26,7.92,17.57,-3.09,完整5日,是,8.04,强势止盈/清仓,3,8.83,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,14.3,-2.61,2025-08-27盘中达到第一止盈，但T+1不可卖；2025-08-28达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,7.92
2025-08-26,3,43.2,000558,天府文旅,5.89,3.06,9.0,6.96,13.58,11.54,18.0,-1.36,完整5日,是,5.88,强势止盈/清仓,2,6.46,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,12.24,-1.19,2025-08-27盘中达到第一止盈，但T+1不可卖；2025-08-28达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,11.54
2025-08-29,1,39.3,605006,山东玻纤,8.41,-2.85,-2.14,-8.68,-9.63,-7.49,0.95,-11.3,完整5日,是,8.25,结构止损退出,3,7.68,-7.11,3.0,6.0,-3.0,-6.0,50.0,,T+3,2.91,-7.27,2025-09-03触发软止损预警；2025-09-03收盘确认结构破坏,-7.49
2025-08-29,2,30.0,600281,华阳新材,7.04,-2.13,2.41,-5.11,-9.23,-8.1,5.82,-11.65,完整5日,是,7.04,移动止盈退出,2,7.21,2.51,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,5.82,-4.55,2025-09-02达到第一止盈：卖出50%；2025-09-02从峰值回撤约2.8%后退出,-8.1
2025-09-01,1,54.1,002562,兄弟科技,6.8,1.47,-2.65,-6.62,-4.71,-0.29,2.94,-9.56,完整5日,是,6.87,T+5收盘退出,5,6.78,-1.51,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.89,-10.48,2025-09-03触发软止损预警；2025-09-04触发软止损预警；2025-09-05触发软止损预警；2025-09-08触发软止损预警,-0.29
2025-09-01,2,40.6,600828,茂业商业,4.15,0.24,5.54,15.66,7.47,6.99,15.66,-1.45,完整5日,是,4.13,强势止盈/清仓,2,4.38,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,8.47,-0.97,2025-09-03达到第一止盈：卖出50%；达到第二止盈,6.99
2025-09-02,1,30.6,002370,亚太药业,6.65,4.66,3.61,-3.01,-4.06,-4.96,8.27,-6.77,完整5日,是,6.68,移动止盈退出,2,6.89,2.87,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,7.78,-2.54,2025-09-03盘中达到第一止盈，但T+1不可卖；2025-09-04达到第一止盈：卖出50%；2025-09-04从峰值回撤约2.8%后退出,-4.96
2025-09-02,2,30.0,600798,宁波海运,4.01,-4.24,-4.74,-3.99,-1.25,-3.49,0.75,-6.48,完整5日,是,3.93,T+5收盘退出,5,3.87,-1.73,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.8,-4.58,2025-09-04触发软止损预警；2025-09-05触发软止损预警,-3.49
2025-09-02,3,21.0,000953,中哲精化,7.47,-4.15,-5.89,-5.22,-4.28,5.35,5.35,-8.57,完整5日,是,7.44,首止盈后T+5退出,5,7.87,4.19,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,5.78,-8.2,2025-09-04触发软止损预警；2025-09-05触发软止损预警；2025-09-08触发软止损预警；2025-09-09达到第一止盈：卖出50%；2025-09-09触发软止损预警,5.35
2025-09-02,4,7.7,601279,英利汽车,4.19,-2.63,-2.39,0.48,2.15,3.58,3.82,-4.06,完整5日,是,4.19,首止盈后T+5退出,5,4.34,3.09,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,3.82,-4.06,2025-09-04触发软止损预警；2025-09-05触发软止损预警；2025-09-09达到第一止盈：卖出50%,3.58
2025-09-02,5,7.5,600448,华纺股份,3.44,2.03,0.87,1.16,1.74,1.16,7.56,-2.62,完整5日,是,3.49,T+5收盘退出,5,3.48,-0.49,3.0,6.0,-3.0,-6.0,50.0,,T+5,6.02,-4.01,2025-09-03盘中达到第一止盈，但T+1不可卖；2025-09-04触发软止损预警；2025-09-05触发软止损预警,1.16
2025-09-03,1,16.0,603980,吉华集团,5.4,0.93,0.93,1.11,4.07,2.96,6.3,-1.67,完整5日,是,5.35,强势止盈/清仓,4,5.67,4.3,3.0,6.0,-3.0,-6.0,50.0,T+4,T+4,7.29,-0.75,2025-09-04盘中达到第一止盈，但T+1不可卖；2025-09-09达到第一止盈：卖出50%；达到第二止盈,2.96
2025-09-04,1,32.9,600774,汉商集团,9.93,1.11,1.51,0.81,1.41,1.31,2.62,-3.22,完整5日,是,9.86,首止盈后T+5退出,5,10.06,2.31,3.0,6.0,-3.0,-6.0,50.0,T+3,T+5,3.35,-2.54,2025-09-09达到第一止盈：卖出50%,1.31
2025-09-04,2,29.6,002094,青岛金王,8.48,-0.59,-0.12,0.24,0.35,0.47,1.42,-3.3,完整5日,是,8.38,T+5收盘退出,5,8.52,1.47,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.63,-2.15,5日内未触发关键退出信号,0.47
2025-09-04,3,28.4,605500,森林包装,9.7,0.0,1.86,6.19,5.67,6.91,10.1,-1.55,完整5日,是,9.64,强势止盈/清仓,3,10.22,4.3,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,7.37,-0.93,2025-09-09达到第一止盈：卖出50%；达到第二止盈,6.91
2025-09-04,4,27.6,603616,韩建河山,5.5,0.36,2.36,1.27,2.0,2.18,2.55,-2.36,完整5日,是,5.55,T+5收盘退出,5,5.62,1.06,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.62,-3.24,5日内未触发关键退出信号,2.18
2025-09-04,5,19.0,600939,重庆建工,3.4,0.0,0.29,-0.59,-0.59,-0.59,1.18,-2.35,完整5日,是,3.43,T+5收盘退出,5,3.38,-1.66,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.29,-3.21,2025-09-11触发软止损预警,-0.59
2025-09-05,1,68.1,002201,九鼎新材,8.45,1.07,-0.59,-2.01,0.59,-2.01,3.55,-3.43,完整5日,是,8.48,移动止盈退出,2,8.4,0.83,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,3.18,-1.42,2025-09-09达到第一止盈：卖出50%；2025-09-09从峰值回撤约2.2%后退出,-2.01
2025-09-05,2,41.8,000601,韶能股份,5.37,0.74,-0.93,-0.74,-0.74,-1.49,1.49,-2.23,完整5日,是,5.38,T+5收盘退出,5,5.29,-1.87,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.3,-2.42,5日内未触发关键退出信号,-1.49
2025-09-05,3,38.8,002427,尤夫股份,7.3,0.41,-1.1,-1.1,-0.14,-1.1,0.82,-2.33,完整5日,是,7.27,T+5收盘退出,5,7.22,-0.89,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.24,-1.93,5日内未触发关键退出信号,-1.1
2025-09-05,4,34.8,600117,西宁特钢,3.35,1.49,0.3,1.19,1.49,2.69,3.88,-0.6,完整5日,是,3.36,首止盈后T+5退出,5,3.44,2.49,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,3.57,-0.89,2025-09-12达到第一止盈：卖出50%,2.69
2025-09-05,5,34.3,603065,宿迁联盛,8.68,0.81,0.81,0.12,0.23,-1.04,1.73,-1.38,完整5日,是,8.62,T+5收盘退出,5,8.59,-0.55,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.44,-0.7,5日内未触发关键退出信号,-1.04
2025-09-08,1,55.0,002562,兄弟科技,6.78,-2.06,-3.69,-2.06,-3.24,-4.42,1.03,-5.9,完整5日,是,6.8,T+5收盘退出,5,6.48,-4.91,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.74,-6.18,2025-09-10触发软止损预警；2025-09-11触发软止损预警；2025-09-12触发软止损预警；2025-09-15触发软止损预警,-4.42
2025-09-08,2,50.3,601279,英利汽车,4.28,1.4,1.87,1.64,0.23,2.57,5.14,-0.7,完整5日,是,4.26,移动止盈退出,4,4.29,1.65,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,3.52,-0.23,2025-09-10达到第一止盈：卖出50%；2025-09-12从峰值回撤约2.2%后退出,2.57
2025-09-08,3,46.9,603086,先达股份,9.74,-2.67,-2.77,-3.29,-4.0,-4.62,0.0,-4.93,完整5日,是,9.74,T+5收盘退出,5,9.29,-4.82,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-4.93,2025-09-10触发软止损预警；2025-09-11触发软止损预警；2025-09-12触发软止损预警；2025-09-15触发软止损预警,-4.62
2025-09-08,4,46.7,603176,汇通集团,6.45,-1.09,-0.93,-0.16,0.0,-0.16,2.17,-2.33,完整5日,是,6.46,T+5收盘退出,5,6.44,-0.51,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.01,-2.48,5日内未触发关键退出信号,-0.16
2025-09-08,5,45.3,002366,融发核电,7.72,-2.59,-1.55,-0.13,-0.52,4.66,7.51,-3.89,完整5日,是,7.65,移动止盈退出,4,7.68,1.5,3.0,6.0,-3.0,-6.0,50.0,T+4,T+4,3.14,-3.01,2025-09-10触发软止损预警；2025-09-11触发软止损预警；2025-09-12达到第一止盈：卖出50%；2025-09-12从峰值回撤约2.2%后退出,4.66
2025-09-09,1,66.1,002510,天汽模,7.07,-1.56,-1.84,-1.27,1.84,2.69,3.96,-3.96,完整5日,是,7.0,首止盈后T+5退出,5,7.26,3.16,3.0,6.0,-3.0,-6.0,50.0,T+4,T+5,5.0,-3.0,2025-09-11触发软止损预警；2025-09-15达到第一止盈：卖出50%,2.69
2025-09-09,2,63.8,002640,跨境通,5.78,-1.9,-1.56,-1.38,-2.94,4.33,6.75,-5.54,完整5日,是,5.7,强势止盈/清仓,5,6.04,4.3,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,8.25,-4.21,2025-09-11触发软止损预警；2025-09-16达到第一止盈：卖出50%；达到第二止盈,4.33
2025-09-09,3,52.0,000510,新金路,5.38,1.49,0.0,-0.19,-0.56,-0.19,1.67,-2.23,完整5日,是,5.38,T+5收盘退出,5,5.37,-0.39,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.67,-2.23,5日内未触发关键退出信号,-0.19
2025-09-09,4,44.8,002343,慈文传媒,8.48,0.94,-1.06,-0.83,-1.77,-2.59,2.48,-3.42,完整5日,是,8.45,T+5收盘退出,5,8.26,-2.45,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.84,-3.08,2025-09-16触发软止损预警,-2.59
2025-09-09,5,38.7,000514,渝开发,5.49,0.73,0.91,4.55,8.01,7.65,9.29,-1.64,完整5日,是,5.47,强势止盈/清仓,3,5.8,4.3,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,6.03,-1.28,2025-09-12达到第一止盈：卖出50%；达到第二止盈,7.65
2025-09-10,1,24.2,000889,中嘉博创,3.57,1.12,-0.28,-1.68,-0.56,-2.24,1.4,-2.8,完整5日,是,3.56,T+5收盘退出,5,3.49,-2.17,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.69,-2.53,5日内未触发关键退出信号,-2.24
2025-09-10,2,22.9,600800,渤海化学,3.98,-0.25,-0.25,-0.25,0.5,-1.01,1.01,-2.26,完整5日,是,3.98,T+5收盘退出,5,3.94,-1.21,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.01,-2.26,5日内未触发关键退出信号,-1.01
2025-09-10,3,20.8,002693,双成药业,7.72,-0.26,1.04,2.98,1.94,0.0,3.37,-1.68,完整5日,是,7.68,移动止盈退出,5,7.72,1.56,3.0,6.0,-3.0,-6.0,50.0,T+2,T+5,3.91,-1.17,2025-09-12达到第一止盈：卖出50%；2025-09-17从峰值回撤约2.2%后退出,0.0
2025-09-11,1,75.1,600770,综艺股份,6.01,1.5,-1.66,0.83,-0.5,-3.16,2.33,-4.33,完整5日,是,5.99,T+5收盘退出,5,5.82,-3.04,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.67,-4.01,2025-09-18触发软止损预警,-3.16
2025-09-11,2,60.9,000670,盈方微,8.84,2.15,2.04,2.04,0.79,-1.36,7.24,-1.92,完整5日,是,8.79,移动止盈退出,2,9.02,2.61,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,7.85,-0.8,2025-09-12盘中达到第一止盈，但T+1不可卖；2025-09-15达到第一止盈：卖出50%；2025-09-15从峰值回撤约2.8%后退出,-1.36
2025-09-11,3,55.8,603601,再升科技,5.56,-3.24,-4.86,-3.42,-3.78,-5.04,-0.72,-6.29,完整5日,是,5.5,T+5收盘退出,5,5.28,-4.2,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.36,-5.27,2025-09-15触发软止损预警；2025-09-16触发软止损预警；2025-09-17触发软止损预警；2025-09-18触发软止损预警,-5.04
2025-09-11,4,55.1,002177,御银股份,7.98,-1.25,-2.26,1.25,1.63,-2.63,2.76,-3.51,完整5日,是,7.95,移动止盈退出,5,7.77,0.17,3.0,6.0,-3.0,-6.0,50.0,T+4,T+5,3.14,-3.14,2025-09-16触发软止损预警；2025-09-17达到第一止盈：卖出50%；2025-09-18从峰值回撤约2.2%后退出,-2.63
2025-09-11,5,54.8,600156,华升股份,8.76,-1.71,1.26,2.74,-0.34,-2.05,4.68,-3.42,完整5日,是,8.65,强势止盈/清仓,3,9.17,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,6.01,-2.2,2025-09-15达到第一止盈：卖出50%；达到第二止盈,-2.05
2025-09-12,1,55.8,000877,天山股份,6.57,1.52,-0.91,-1.52,-4.57,2.59,4.87,-5.63,完整5日,是,6.58,首止盈后T+5退出,5,6.74,2.52,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,4.71,-5.78,2025-09-17触发软止损预警；2025-09-18触发软止损预警；2025-09-19达到第一止盈：卖出50%；2025-09-19触发软止损预警,2.59
2025-09-12,2,51.3,600281,华阳新材,6.67,-2.7,-3.15,-3.45,-5.7,-6.3,-1.65,-6.45,完整5日,是,6.51,T+5收盘退出,5,6.25,-4.19,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.77,-4.15,2025-09-18触发软止损预警；2025-09-19触发软止损预警,-6.3
2025-09-12,3,50.4,002564,天沃科技,8.56,2.8,0.7,-1.4,-3.74,5.84,5.84,-4.79,完整5日,是,8.55,首止盈后T+5退出,5,9.06,4.28,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,5.96,-4.68,2025-09-15盘中达到第一止盈，但T+1不可卖；2025-09-18触发软止损预警；2025-09-19达到第一止盈：卖出50%；2025-09-19触发软止损预警,5.84
2025-09-12,4,47.5,601003,柳钢股份,5.87,-3.41,-4.77,-7.33,-9.03,-9.03,1.19,-10.39,完整5日,是,5.85,结构止损退出,3,5.44,-7.21,3.0,6.0,-3.0,-6.0,50.0,,T+3,1.54,-7.35,2025-09-16触发软止损预警；2025-09-17触发软止损预警；2025-09-17收盘确认结构破坏,-9.03
2025-09-12,5,47.4,002277,友阿股份,7.07,1.13,3.54,1.7,4.95,9.34,11.88,-0.57,完整5日,是,7.05,移动止盈退出,4,7.42,3.92,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,9.22,-0.28,2025-09-16达到第一止盈：卖出50%；2025-09-18从峰值回撤约3.5%后退出,9.34
2025-09-15,1,40.0,603616,韩建河山,5.7,-1.05,-2.63,-4.74,-4.04,-5.96,-0.18,-7.02,完整5日,是,5.69,T+5收盘退出,5,5.36,-6.0,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-6.85,2025-09-18触发软止损预警；2025-09-19触发软止损预警；2025-09-22触发软止损预警,-5.96
2025-09-15,2,35.1,600192,长城电工,9.84,0.91,-0.3,-3.46,-5.08,-4.27,1.02,-5.69,完整5日,是,9.84,T+5收盘退出,5,9.42,-4.47,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.02,-5.69,2025-09-18触发软止损预警；2025-09-19触发软止损预警；2025-09-22触发软止损预警,-4.27
2025-09-15,3,32.4,002775,文科股份,4.37,0.92,1.14,-1.37,-2.97,-3.89,2.52,-5.03,完整5日,是,4.37,T+5收盘退出,5,4.2,-4.09,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.52,-5.03,2025-09-19触发软止损预警；2025-09-22触发软止损预警,-3.89
2025-09-15,4,30.5,003037,三和管桩,8.52,-0.59,-1.76,-3.87,-3.05,1.17,4.93,-4.34,完整5日,是,8.53,移动止盈退出,5,8.62,1.83,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,4.81,-4.45,2025-09-18触发软止损预警；2025-09-19触发软止损预警；2025-09-22达到第一止盈：卖出50%；2025-09-22从峰值回撤约2.2%后退出,1.17
2025-09-15,5,30.0,000965,天保基建,4.44,0.9,2.03,-2.48,-3.83,-4.28,2.03,-6.31,完整5日,是,4.39,移动止盈退出,3,4.33,0.62,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,3.19,-2.73,2025-09-17达到第一止盈：卖出50%；2025-09-18从峰值回撤约2.2%后退出,-4.28
